OBJECTID,FACILITYID,INSTALLDATE,LOCDESC,ROTATION,MANUFACTURER,OPERABLE,LASTSERVICE,ENABLED,ACTIVEFLAG,OWNEDBY,MAINTBY,LASTUPDATE,LASTEDITOR,FLOW,GlobalID,geometry,ResourceID
6647,HYD-1041,000000,,181.6599,Clow Corporation,True,20080729,True,True,Our Agency,Our Agency,20150506135226,Esri,1000,{987E3BFF-EE87-4C58-A532-0C28546EC661},POINT (-88.1453811276516 41.772919836547764),0cda23ee-3f15-44c3-a289-c0969a003c5d
6648,HYD-1042,000000,,181.8266,Waterous,True,20080801,True,True,Our Agency,Our Agency,20150506135226,Esri,0,{58E2A6E5-6418-4260-9266-07A0AD4A8D0B},POINT (-88.14394411474646 41.77288896400094),069f67be-11af-4318-b132-58ae59b57677
6649,HYD-1043,19850101,,341.9518,Waterous,True,20080723,True,True,Our Agency,Our Agency,20150506135226,Esri,0,{436AAE4F-6D35-4C05-B8B8-865A1A692C5D},POINT (-88.13394517746589 41.774842022111045),51b53cfc-5180-43a7-875a-8b8a8ce0ecc1
6650,HYD-1044,000000,,92.6593,Waterous,True,20080716,True,True,Our Agency,Our Agency,20150506135226,Esri,0,{18225B38-74C8-4C92-B13F-028FC5F14172},POINT (-88.14594778152727 41.784333723148954),015fd2f3-6bee-4610-b8f3-51a8fe226a88
6651,HYD-1045,19690101,,95.6817,Waterous,True,20080717,True,True,Our Agency,Our Agency,20150506135226,Esri,500,{9543BF6B-97F2-490D-AECB-97F49BC57918},POINT (-88.14187247174888 41.78187655095425),a4d0d54d-e596-4d61-9a64-ccbe1b2132e4
6652,HYD-1046,19690101,,183.4851,Waterous,True,20080717,True,True,Our Agency,Our Agency,20150506135226,Esri,1000,{D1C75A91-6314-4D07-BD40-D5D3B77192CF},POINT (-88.14058640410296 41.78072928123513),b72767e0-5956-4d8b-a737-04f543882988
6653,HYD-1047,000000,,92.2032,Waterous,True,20080801,True,True,Our Agency,Our Agency,20150506135226,Esri,0,{4779AA1A-E7EF-4D36-9E50-81771A575FA9},POINT (-88.14224209221952 41.77755753930282),b8ff1725-c176-424e-bada-e0fec15626d7
6654,HYD-1048,19520101,,184.3406,Waterous,True,20080717,True,True,Our Agency,Our Agency,20150506135226,Esri,0,{D48BEAC0-713D-45F0-91B8-140ADADA6F53},POINT (-88.13905269138375 41.780669753541254),b4dd8635-5cef-4954-9c9d-159fedccec48
6655,HYD-1049,19300101,PipeID:WM-1426,0,Clow Corporation,True,20080808,True,True,Our Agency,Our Agency,20160204212516,Esri,250,{E26B2FB1-56B4-4DAE-9EA8-84197ED067EE},POINT (-88.13566256633277 41.76875103780713),ccbcf03e-8012-4015-a132-fc7dc5d8d26f
6656,HYD-1050,19300101,,77.5451,Clow Corporation,True,20080808,True,True,Our Agency,Our Agency,20150506135226,Esri,250,{AF3D5C2E-A377-4D01-B922-A70523698828},POINT (-88.13990670218081 41.76850628434439),61de7795-fa9a-454f-b6e8-33c456690261
6657,HYD-1051,19300101,,258.0961,Clow Corporation,True,20080808,True,True,Our Agency,Our Agency,20150506135226,Esri,0,{C3CD9844-76E2-4880-B0B0-0C645F11A42F},POINT (-88.14102685904972 41.76796106067576),dbca1107-5ca6-485b-8b95-22034aaef94b
6658,HYD-1052,000000,,91.5074,Waterous,True,20080816,True,True,Our Agency,Our Agency,20150506135226,Esri,250,{7D7AEB1F-695F-49AC-99D2-D3E0D082D9DA},POINT (-88.1396914832238 41.766559377703146),db009be3-809f-4b1e-8bd5-4386a7679ca3
6659,HYD-1053,000000,,88.6475,Waterous,True,20080813,True,True,Our Agency,Our Agency,20150506135226,Esri,250,{EF1FCE58-87FC-4418-9618-7338DF633C61},POINT (-88.13983922216994 41.76426219499592),9a104c3d-c2b3-42e1-9fd0-12b32e74e27a
6676,HYD-1054,000000,PipeID:WM-120,0,Waterous,True,20080812,True,True,Our Agency,Our Agency,20160204212517,Esri,500,{D5D7AF78-6265-4180-80EB-8697F654CBA9},POINT (-88.12862973164526 41.764199533906606),a23b97b6-f60f-4722-bfc9-39f9ca5d4f2c
6677,HYD-1055,19450101,,169.8423,Waterous,True,20080807,True,True,Our Agency,Our Agency,20150506135226,Esri,0,{82538399-1CE9-468C-9CC0-7BB922B979BA},POINT (-88.13276899936987 41.76942171886745),be76d59c-9047-4f55-b1ab-57f90079af51
6678,HYD-1056,000000,,67.5423,Waterous,True,20080808,True,True,Our Agency,Our Agency,20150506135226,Esri,250,{900A3D69-A746-45C1-B050-DEEBE9D251B3},POINT (-88.12899844798373 41.76854268990756),3e265ede-c05b-4130-9b18-fbe03a70ef61
6679,HYD-1057,19690101,,87.7527,Waterous,True,20080812,True,True,Our Agency,Our Agency,20150506135226,Esri,0,{B0DC2EC2-0152-4853-AE50-0705F4684369},POINT (-88.12868932449817 41.76611989686755),b1701bfc-eec3-40ae-886a-7b6dd2b0ab7d
6685,HYD-1058,19770101,,154.7999,Waterous,True,20080909,True,True,Our Agency,Our Agency,20150506135226,Esri,250,{BA802E18-D488-4B7A-985C-6AA1A4D9BB53},POINT (-88.12155501922815 41.76556737205711),b8ce7b18-af3b-4943-9dee-02e365058b78
6702,HYD-1060,19850101,,100.4993,Waterous,True,20080905,True,True,Our Agency,Our Agency,20150506135226,Esri,0,{FA5A863C-C226-4940-A2C6-E13AB6474928},POINT (-88.12636800867541 41.76494165083945),8d7b5ca2-06d3-44d7-a134-28c03f6d97a4
6710,HYD-1061,19730101,,197.2341,Waterous,True,20081023,True,True,Our Agency,Our Agency,20150506135226,Esri,0,{33F86D70-0A9C-479B-A5AC-7B82F7438217},POINT (-88.14155068687332 41.795907407853925),ba9d818d-0168-4eb1-9100-bfbacd7c5cff
6711,HYD-1062,19680101,PipeID:WM-148,0,Waterous,True,20081020,True,True,Our Agency,Our Agency,20160204212517,Esri,250,{5A3F4186-D734-4845-8AB2-744B5C33E72A},POINT (-88.13585234312056 41.79512497963563),723581b4-bffb-4aa6-ab01-8b4fbf814396
6712,HYD-1063,19880101,PipeID:WM-1535,0,Waterous,True,20081020,True,True,Our Agency,Our Agency,20160204212518,Esri,500,{B154AE18-D27D-42E2-AB65-755E9A291A1B},POINT (-88.13070961178539 41.79450995271655),3d8fa9a0-433c-43bc-b27b-a259dd166ab5
6713,HYD-1064,19680101,,131.6436,Waterous,True,20081020,True,True,Our Agency,Our Agency,20150506135226,Esri,250,{84798FCE-361F-4DA1-93AE-74E1A25C1559},POINT (-88.13478989531593 41.794308034730854),668b15e5-dda2-49b8-a973-1adfba47721d
6714,HYD-1065,19730101,,188.976,Waterous,True,20081022,True,True,Our Agency,Our Agency,20150506135226,Esri,500,{28E3F90E-B2B2-4E5F-BA27-D4F657D3EDE5},POINT (-88.13960876433273 41.79327079608689),f20c42fe-f709-4e08-b714-962a41b8ab06
6715,HYD-1066,19680101,,180.0753,Waterous,True,20081022,True,True,Our Agency,Our Agency,20150506135226,Esri,0,{75EDE70B-A5A5-4449-82D1-6209AA75F062},POINT (-88.13816171052707 41.793185302034544),50b7b549-f428-4f24-90e3-fa2c04436850
6716,HYD-1067,000000,PipeID:WM-3222,0,Waterous,True,20081028,True,True,Our Agency,Our Agency,20160204212519,Esri,250,{27FF06F0-BF77-4473-ABAA-868856723EB6},POINT (-88.14414759346064 41.79283241497743),ee9be43c-7340-44a1-b325-aa1f88fc94a3
6717,HYD-1068,19640101,PipeID:WM-1375,0,Waterous,True,20081028,True,True,Our Agency,Our Agency,20160204212520,Esri,250,{420B4AE7-99C8-4B7B-BC97-13D6E1FC9FEA},POINT (-88.14136477424097 41.792597217932766),59855165-44a1-49a4-87c2-d1242b0b08ae
6718,HYD-1069,000000,PipeID:WM-453,0,Waterous,True,20081029,True,True,Our Agency,Our Agency,20160204212521,Esri,250,{6533A95A-7852-4AAA-AF12-D952894E440E},POINT (-88.14520844925815 41.792551925383194),f0d8dda5-a82d-4ecb-886f-def56bedbbf9
6719,HYD-1070,19910101,PipeID:WM-444,0,Clow Corporation,True,20081022,True,True,Our Agency,Our Agency,20160204212522,Esri,500,{17DEFF4F-2314-47F4-B6B3-8ABB50839C46},POINT (-88.13886983485041 41.79248236833242),2ba14aaa-cd96-408d-817b-73ee8b810b0c
6720,HYD-1071,000000,PipeID:WM-3207,0,Waterous,True,20081028,True,True,Our Agency,Our Agency,20160204212523,Esri,250,{47E35FA8-2024-4BC0-85F9-9FE13522EEC6},POINT (-88.14433667649428 41.79194897583857),f950c7db-949d-45a5-af59-563c10624e91
6721,HYD-1072,19690101,,130.3548,Waterous,True,20081027,True,True,Our Agency,Our Agency,20150506135226,Esri,500,{7FFD7F30-F952-4EF2-8104-5D61DDDD5C2A},POINT (-88.13179575801377 41.78975964942409),35e6f776-191e-4a97-992e-ca40f1bdd75b
6722,HYD-1073,19610101,,82.8248,Waterous,True,20081029,True,True,Our Agency,Our Agency,20150506135226,Esri,250,{613C88DD-0084-4F6F-97E9-DA25287DC0AE},POINT (-88.14351855209259 41.78973867954703),8cc67768-ef11-48f3-a3a8-3e73b2ddf982
6723,HYD-1074,19850101,,178.9022,Waterous,True,20081030,True,True,Our Agency,Our Agency,20150506135226,Esri,500,{CC317A82-51AE-45AC-B8E1-90490B6476B6},POINT (-88.13437842811578 41.78895439114064),8f423cf6-5100-4a47-b164-3d002636a041
6724,HYD-1075,19850101,,178.7318,Waterous,True,20081029,True,True,Our Agency,Our Agency,20150506135226,Esri,250,{9CBDBAE2-CD49-47FA-89F7-EB1A431F44AA},POINT (-88.13791076100416 41.78833741640647),aed6ace8-3f84-407c-997d-77c647503de4
6725,HYD-1076,19860101,,178.1663,Waterous,True,20081024,True,True,Our Agency,Our Agency,20150506135226,Esri,500,{8513BC66-9784-444E-93A7-B60F4DCAFCE0},POINT (-88.13739658832081 41.78592072557449),ac0e3e2d-f4cb-4a05-a6df-3998c2b623e7
6726,HYD-1077,000000,,278.9393,Waterous,True,20081021,True,True,Our Agency,Our Agency,20150506135226,Esri,0,{F4D00A43-E27E-4B0D-B6C6-1B1EB28628E2},POINT (-88.13419969455309 41.78493180284451),7fa84727-e680-495e-b8b3-d1ecb7c3eb6a
6747,HYD-1078,19690101,,313.603,Waterous,True,20070414,True,True,Our Agency,Our Agency,20150506135226,Esri,1000,{6CAFD1DC-DF89-431B-A4E2-1CC5BF9E4F3C},POINT (-88.12513107525533 41.79472985186422),52241f5c-8111-4c8d-b245-682bed1ae1c8
6748,HYD-1079,19840101,,358.0006,Waterous,True,20070414,True,True,Our Agency,Our Agency,20150506135226,Esri,1500,{4BA88718-836B-4E7F-8526-D0BB5738D8D7},POINT (-88.12199113172012 41.79324133949419),2f4a6ae4-f6b2-4e86-9ca3-4ea0ff47a9e2
6749,HYD-1080,19850101,,337.8704,Clow Corporation,True,20070418,True,True,Our Agency,Our Agency,20150506135226,Esri,500,{F1C31974-B6F9-45D4-B879-FD53C8771223},POINT (-88.12206552976066 41.7854550288686),2955a3f6-1bf1-43f8-a877-667f750841c8
6750,HYD-1081,19790101,,32.9798,Waterous,True,20070420,True,True,Our Agency,Our Agency,20150506135226,Esri,0,{61D436C2-AE03-4A21-AD21-973F71447A14},POINT (-88.1239891390617 41.78867915253962),7b2e2afd-541d-4960-ae3e-5acc0ed77ea9
6751,HYD-1082,19890101,,138.1669,Waterous,True,20070420,True,True,Our Agency,Our Agency,20150506135226,Esri,1000,{59D06CFA-7BA0-4E5C-A0F3-61EFCBA96F99},POINT (-88.12938368289062 41.79071519769548),78566729-dbc2-4814-b6eb-b504391f0069
6752,HYD-1083,19840101,,179.28,Clow Corporation,True,20070414,True,True,Our Agency,Our Agency,20150506135226,Esri,0,{7E5C6858-A3F8-482F-B54B-7525BA131E40},POINT (-88.12280982084432 41.79376786466961),85eb6d09-b2ed-42a4-9510-c2f0f09f3791
6753,HYD-1084,19810101,,134.9655,Waterous,True,20070817,True,True,Our Agency,Our Agency,20150506135226,Esri,500,{62799D3E-075B-4A06-9DFD-9B95F6B4CEB6},POINT (-88.12553250987395 41.794860109972475),d3cd2069-d43c-4aea-9c45-c6b9cc60a98f
6754,HYD-1085,19810101,PipeID:WM-1316,0,Waterous,True,20070817,True,True,Our Agency,Our Agency,20160204212524,Esri,0,{FD319C78-673D-4D9A-A069-704DFF0CC261},POINT (-88.12611610743748 41.796121862425764),3175171a-d9d5-4ed7-bd32-155f12e00989
6755,HYD-1086,19830101,,42.1389,Waterous,True,20070823,True,True,Our Agency,Our Agency,20150506135226,Esri,0,{F431DF01-348A-4F85-8DC1-C247483D8D67},POINT (-88.12814705237713 41.794262933661315),dd196b6c-2c79-4e7e-bc53-5a58d3c85fdb
6756,HYD-1087,19800101,,90.4479,Waterous,True,20070515,True,True,Our Agency,Our Agency,20150506135226,Esri,500,{BC5A431D-70B3-45DB-AFC8-DF16CD69F0C5},POINT (-88.18218087134326 41.77162186336324),2ff31f56-8116-4c4b-827a-3195966d5d1c
6757,HYD-1088,19680101,,148.2306,Waterous,True,20070515,True,True,Our Agency,Our Agency,20150506135226,Esri,1000,{F0E40A8F-7B4C-4A01-A256-BC7E0846D50B},POINT (-88.18084114175363 41.77079501414309),bed50ea1-14c1-48ba-95fc-562fba6bd18c
6758,HYD-1089,19690101,,60.5502,Waterous,True,20070518,True,True,Our Agency,Our Agency,20150506135226,Esri,0,{81D7D6DF-DB09-4211-AE02-77D6876E9EA8},POINT (-88.17781382207438 41.778111346003186),e0534d9e-c19b-40ec-abb1-48c68ba4e7be
6759,HYD-1090,19690101,,238.2602,Waterous,True,20070510,True,True,Our Agency,Our Agency,20150506135226,Esri,0,{4945C5B8-E261-477B-B4F1-3C93AC6F8CC3},POINT (-88.17703604716732 41.77725050541425),8b94912d-0589-48ba-8ca6-699de375bb4d
6760,HYD-1091,19680101,,165.9318,Waterous,True,20070530,True,True,Our Agency,Our Agency,20150506135226,Esri,0,{4A632C35-6EED-44EA-8E5F-0ECA767A16C6},POINT (-88.16921840218467 41.78403802274008),5f0da068-67d1-486d-bbdc-167187841365
6761,HYD-1092,19680101,,149.3983,Waterous,True,20070524,True,True,Our Agency,Our Agency,20150506135226,Esri,0,{15F4B11B-FDF9-41EF-89D5-E53C96172F01},POINT (-88.16994377538973 41.78377542417141),926b3c8c-7929-4a95-abb2-94088a6e19e3
6762,HYD-1093,19690101,,235.2944,Waterous,True,20070510,True,True,Our Agency,Our Agency,20150506135226,Esri,500,{9E2C11CD-9CA6-4F4D-92D0-A8F3CB78F07A},POINT (-88.17622257734936 41.77633759751385),7974649d-32f1-4b0a-a344-28a1e9348e3b
6763,HYD-1094,19690101,,325.9614,Waterous,True,20070507,True,True,Our Agency,Our Agency,20150506135226,Esri,500,{957A3999-36BD-4F61-B9F4-658F35462EA2},POINT (-88.17411378388434 41.77734534008929),2623c7b9-4ada-4a73-8e16-d4640ee8d458
6764,HYD-1095,19690101,,248.4192,Waterous,True,20070507,True,True,Our Agency,Our Agency,20150506135226,Esri,0,{5397E418-775A-4594-843B-7F0466DB53A2},POINT (-88.17343894078435 41.776519050267645),cb3caf03-d926-43b4-adf6-38b92d9142f5
6766,HYD-1097,19960101,,120.9594,Mueller Company,True,20070521,True,True,Our Agency,Our Agency,20150506135226,Esri,0,{A3F87D6F-6BFE-4F46-BC10-C86E02C766ED},POINT (-88.1822263780057 41.78168275215996),9ee90552-b39d-411d-8d65-585c7d00142b
6772,HYD-1098,19860101,,180.6485,Waterous,True,20081008,True,True,Our Agency,Our Agency,20150506135226,Esri,500,{704E14BE-7672-4BE3-896B-F1ECC51E9DF1},POINT (-88.15466397715038 41.79267290971891),a33e7e15-209d-4eb8-8cfa-3a1d86370408
6773,HYD-1099,000000,,90.153,Waterous,True,20081015,True,True,Our Agency,Our Agency,20150506135226,Esri,0,{60BD6611-1C8C-43DD-8AD1-D37E89E97E68},POINT (-88.14833649485439 41.79210524888158),885e65e5-c443-4dd1-b701-8e33d000dd1b
6774,HYD-1100,000000,,142.568,Waterous,True,20081002,True,True,Our Agency,Our Agency,20150506135226,Esri,0,{9A70DC01-47DF-4E43-8812-C5D2FB255271},POINT (-88.1635809243673 41.79059544499492),66c04680-96f8-47cf-a706-280e9e36941b
6775,HYD-1101,000000,,90.4295,Clow Corporation,True,20081009,True,True,Our Agency,Our Agency,20150506135226,Esri,0,{2858959D-C02B-478D-84A7-75857B9C4AF9},POINT (-88.1507787001677 41.78834665836097),6314637c-9d13-45fd-9a7d-180e6c3224a0
6776,HYD-1102,000000,,92.0042,Clow Corporation,True,20081016,True,True,Our Agency,Our Agency,20150506135226,Esri,0,{B230FDE2-4AF5-49B4-82A4-FBF31EE74447},POINT (-88.14849244683485 41.78829423369984),3ae14984-0e23-4c1b-bcbc-89407d0e29be
6777,HYD-1103,000000,,91.4157,Waterous,True,20081021,True,True,Our Agency,Our Agency,20150506135226,Esri,0,{4FA14F16-83AF-4221-9346-83DB208E5EDD},POINT (-88.14737134553897 41.7882674232144),23deb84b-942d-46b3-a0dc-74650a987387
6778,HYD-1104,19760101,,107.4771,Waterous,True,20081006,True,True,Our Agency,Our Agency,20150506135226,Esri,500,{61B10E69-9E30-4089-A6DC-52ED3F8EB0AA},POINT (-88.16525419430236 41.78758762133117),6640cca2-1a00-465f-a130-7e554dd15d9d
6779,HYD-1105,000000,,92.0086,Unknown,True,20081016,True,True,Our Agency,Our Agency,20150506135226,Esri,0,{C71597DB-702E-42D0-B5BB-A7C35E684B69},POINT (-88.14854370718359 41.787057952723394),824d68bd-028f-4304-a8a5-3275b8b3ea3e
6780,HYD-1106,19760101,,90.6275,Waterous,True,20081006,True,True,Our Agency,Our Agency,20150506135226,Esri,250,{3FD4FA6A-AF5B-4FD9-9277-B47B905AF2B5},POINT (-88.16530017730969 41.786634048501796),95dd8568-c02e-4f9c-a130-5ef804930bb2
6781,HYD-1107,19690101,,179.594,Waterous,True,20081007,True,True,Our Agency,Our Agency,20150506135226,Esri,500,{91A2A19E-70C3-481F-974D-8F746826D253},POINT (-88.15895517874989 41.786001402825576),df464be3-3b52-4d18-b4ee-51d1e0bc54b0
6782,HYD-1108,19690101,,180.6405,Waterous,True,20081007,True,True,Our Agency,Our Agency,20150506135226,Esri,0,{9A167D5F-A17B-4CCC-A153-C5A2F19BAD8B},POINT (-88.15476357814569 41.78596499382198),e14082d6-631b-4c00-a30f-2bcba4cff8ac
6783,HYD-1109,19800101,,181.2606,Waterous,True,20081008,True,True,Our Agency,Our Agency,20150506135226,Esri,250,{BD1A25A7-AD73-4626-872C-2607D572EDE5},POINT (-88.15250536880527 41.785891066817875),7e4d4190-2ccb-4b42-a5fb-89f03ff7e7a5
6784,HYD-1110,19420101,,96.7623,Clow Corporation,True,20081016,True,True,Our Agency,Our Agency,20150506135226,Esri,0,{3D3280C9-4C1D-4ECF-9CF3-811C58EC0628},POINT (-88.14865478694793 41.78585387364664),15171bd1-fa78-4d30-8e48-cbd01acd7506
6785,HYD-1111,19890101,,112.3102,Clow Corporation,True,20081007,True,True,Our Agency,Our Agency,20150506135226,Esri,500,{DD60629F-D59D-45BD-B603-89E75B066E2B},POINT (-88.16107610048957 41.78509541572657),3e9cf56f-47dd-4b11-bb15-56636208755d
6786,HYD-1112,20060101,,158.7922,Clow Corporation,True,20081007,True,True,Our Agency,Our Agency,20150506135226,Esri,0,{196681B5-455E-4F96-8EB5-D25298C9F5F0},POINT (-88.16583729919085 41.784727396415676),87e86aee-b57e-4e61-8955-4a028124799c
6787,HYD-1113,000000,,54.5826,Waterous,True,20080925,True,True,Our Agency,Our Agency,20150506135226,Esri,500,{27F38AFF-EF86-490C-810F-A4484F03ED28},POINT (-88.16249637408336 41.79484511951089),445e9341-3df6-4647-8fc8-99887847be90
6788,HYD-1114,19890101,,140.1569,Clow Corporation,True,20081031,True,True,Our Agency,Our Agency,20150506135226,Esri,500,{1F3CCDF4-8A23-432D-97B6-DAAC960FCA35},POINT (-88.1625662024434 41.78436474706729),04740eb9-b80b-4a80-bf19-6a5f8ad1638b
6789,HYD-1115,19850101,,87.4456,Clow Corporation,True,20080925,True,True,Our Agency,Our Agency,20150506135226,Esri,0,{EF42CCA4-00F8-4A26-8EC0-044194B85926},POINT (-88.16030089587368 41.784543577439194),6083f8f7-9064-479c-a0a5-263833d809e9
6790,HYD-1116,19830101,PipeID:WM-871,0,Clow Corporation,True,20081031,True,True,Our Agency,Our Agency,20160204212524,Esri,0,{FB84D909-8633-4399-805C-C9459116E9FC},POINT (-88.15324787474108 41.78930874377485),dae7a341-5b77-44bf-a047-0657cd391fc3
6791,HYD-1117,19970101,,170.7404,Clow Corporation,True,20081030,True,True,Our Agency,Our Agency,20150506135226,Esri,500,{99EC0E8B-26D7-4DDC-907A-67DBE09FCBBF},POINT (-88.16056175823604 41.79622885745736),92c59c62-bb3e-4090-a939-a946abc2a750
6792,HYD-1118,000000,,270.5295,Clow Corporation,True,20080906,True,True,Our Agency,Our Agency,20150506135226,Esri,0,{0627E859-6C88-43C0-BC91-27DEAC9B5C92},POINT (-88.16005933753931 41.783867426489095),5e2085bc-1934-4237-9e76-0eff2992749b
6793,HYD-1119,19870101,,149.687,Clow Corporation,True,20080906,True,True,Our Agency,Our Agency,20150506135226,Esri,1000,{930E35B4-A064-4343-8D39-7EC27FA96394},POINT (-88.16335230507845 41.78340452640122),bc509146-f913-4dc3-adcc-db606a9ce492
6794,HYD-1120,19420101,,176.625,Waterous,True,20080920,True,True,Our Agency,Our Agency,20150506135226,Esri,250,{24CE3925-7657-43D3-9422-BDC421D05781},POINT (-88.148907537466 41.78077719812898),af8d8af1-fdc2-4135-9ad5-44c198679b90
6795,HYD-1121,19930101,,88.0871,Clow Corporation,True,20080910,True,True,Our Agency,Our Agency,20150506135226,Esri,0,{0DB0424A-1D28-4C9C-BC47-C3319E2B0B57},POINT (-88.16543725628216 41.78062941819802),e6084511-3f7c-4db0-b1f1-0bb8052af0dd
6796,HYD-1122,000000,,191.078,Waterous,True,20080920,True,True,Our Agency,Our Agency,20150506135226,Esri,0,{DAA96CA4-9E5D-484D-A492-64DD8263795C},POINT (-88.15703571055691 41.7786468780157),111661ef-1ae9-4b92-b098-5a6869b51950
6797,HYD-1123,19840101,,91.0421,Waterous,True,20080922,True,True,Our Agency,Our Agency,20150506135226,Esri,1000,{3B5BC25F-A6AF-4057-B104-3E9CE1F7D7AD},POINT (-88.15450430490641 41.77854043499525),b9c95159-c4fe-4f9e-93b8-ff901381d4bf
6798,HYD-1124,20060101,,187.6484,Clow Corporation,True,20080920,True,True,Our Agency,Our Agency,20150506135226,Esri,0,{3D9154A3-5FE7-4FF4-A355-9BC6ECEB149B},POINT (-88.1588588229956 41.77756631861393),c39b5ac8-0c03-4a9d-a6f1-2209e4023ec0
6799,HYD-1125,19890101,,229.9926,Waterous,True,20080906,True,True,Our Agency,Our Agency,20150506135226,Esri,0,{C81551C0-2551-47C4-99F2-FF81E703F0FD},POINT (-88.16486543977436 41.78160986516314),1269126e-654b-43d7-bb90-4dcbd7481602
6800,HYD-1126,19840101,,272.1092,Waterous,True,20080912,True,True,Our Agency,Our Agency,20150506135226,Esri,1000,{CA26F41D-59C7-45E3-BC65-30E263A85732},POINT (-88.15436721763977 41.78055781300915),498bf1c5-7b64-4652-af9b-d0d700dffb5c
6801,HYD-1127,19750101,,96.6572,Waterous,True,20080919,True,True,Our Agency,Our Agency,20150506135226,Esri,250,{56087FB6-EB3D-4EFF-B343-F752266F0E22},POINT (-88.15281918242898 41.78173242390293),d66645c9-b8a1-46ca-8776-57b78d877706
6802,HYD-1128,19420101,,93.1697,Clow Corporation,True,20080919,True,True,Our Agency,Our Agency,20150506135226,Esri,0,{29B66314-A054-4932-ACF3-077F145D518A},POINT (-88.15138607425283 41.78407056861461),06eaca15-88f6-4703-ae8b-79e413eacb9a
6803,HYD-1129,19420101,,92.0308,Clow Corporation,True,20080920,True,True,Our Agency,Our Agency,20150506135226,Esri,0,{0F6AF5F0-A3E0-468E-B1FE-412617422B55},POINT (-88.15015186166961 41.78168815924174),a5a40e79-2212-4b34-96c7-c015798cd6bf
6804,HYD-1130,000000,,182.036,Clow Corporation,True,20080926,True,True,Our Agency,Our Agency,20150506135226,Esri,0,{838BF280-BEB2-465D-A756-346CF308BACC},POINT (-88.15285475904639 41.777312657203225),e13265b4-1ad3-4f0c-afd9-28fe0d37029d
6805,HYD-1131,000000,,181.936,Clow Corporation,True,20081013,True,True,Our Agency,Our Agency,20150506135226,Esri,250,{3546B1E9-D18F-4806-9D04-646A12889843},POINT (-88.14952214424011 41.776106953104474),b1560108-a73b-4db8-ade1-0bbbb4613296
6806,HYD-1132,000000,,181.7145,Waterous,True,20080929,True,True,Our Agency,Our Agency,20150506135226,Esri,0,{99750F31-92EF-4BCA-990C-650818C3FC5E},POINT (-88.15122687355988 41.77617295439981),11e82ee0-a013-4401-9f8c-11ee59731ed7
6807,HYD-1133,000000,,92.6391,Clow Corporation,True,20080926,True,True,Our Agency,Our Agency,20150506135226,Esri,0,{678CB37B-62F2-4B30-ADE6-A7F9A7D9CC82},POINT (-88.15290052290246 41.77536190566541),15751173-9a60-4cfd-ad47-049743a67e5c
6808,HYD-1134,000000,,182.7695,Waterous,True,20080929,True,True,Our Agency,Our Agency,20170111091936,Esri,1000,{A1EB1D55-DF2F-4816-B58B-0612E9C4AE39},POINT (-88.15137986807426 41.773107881616134),88fe2428-52ba-4e21-b0b8-a360cd64030a
6809,HYD-1135,000000,,182.543,Waterous,True,20081008,True,True,Our Agency,Our Agency,20170111091806,Esri,1000,{B37E2932-D9A8-4A28-B7E6-FE686CA80589},POINT (-88.14967710433962 41.77306258330295),060fef00-d8fa-471f-bc07-5695fdda663d
6810,HYD-1136,20040101,,92.6105,Waterous,True,20081008,True,True,Our Agency,Our Agency,20150506135226,Esri,1000,{D531A088-C6D9-4E45-9EDA-8791008322B2},POINT (-88.1497739191865 41.771032022052985),2bc9eeea-6133-434b-9084-6ae823c0ef02
6811,HYD-1137,000000,,181.7655,Waterous,True,20080922,True,True,Our Agency,Our Agency,20150506135226,Esri,1000,{30806936-95F2-45FE-9F3C-EC7BCFE8A6FD},POINT (-88.15465070517592 41.775358222264664),e95b12f0-96bb-4519-9aae-3d3a09a78fcc
6814,HYD-1138,20060101,PipeID:WM-792,0,Waterous,True,20090213,True,True,Our Agency,Our Agency,20160204212525,Esri,500,{53CA16C3-F2E1-4C23-9668-851D6D7212C0},POINT (-88.17027820460284 41.7936299509297),8d6d25ef-59a8-4c02-8e93-301635fbaf90
6815,HYD-1139,19770101,1455 Inverrary,89.9829,Clow Corporation,True,20090212,True,True,Our Agency,Our Agency,20150506135226,Esri,0,{ECA97F5B-9DB4-4138-87F7-B94A9843F257},POINT (-88.17449137863247 41.793359699266006),8d2ffc56-c84c-49d4-b4e4-177b2210d41c
6816,HYD-1140,19750101,1421 Calcutta,87.2455,Waterous,True,20090216,True,True,Our Agency,Our Agency,20150506135226,Esri,250,{989E89FE-1952-48A0-82F8-B9AFDBEA97AF},POINT (-88.16899102648836 41.793165261864615),f8fe1644-1017-4aaa-8e68-4ed3f9fb4d20
6817,HYD-1141,19690101,991 W. Ogden - NE corner of Ogden & Royal St. George,341.013,Waterous,True,20090209,True,True,Our Agency,Our Agency,20150506135226,Esri,500,{5E735298-A9B6-47D7-8CCA-504904D61A60},POINT (-88.16690101411845 41.78442393912139),567a8173-b1a1-4b13-8e48-395605533cbc
6818,HYD-1142,19900101,1140 Raymond - front door of church,60.2106,Clow Corporation,True,20090217,True,True,Our Agency,Our Agency,20150506135226,Esri,0,{99645E5D-020A-4CC9-BF52-45F2F7C917C1},POINT (-88.18217882850324 41.78401969026088),aa3067be-41d1-4000-9f65-a47dc08ef47b
