OBJECTID,FACILITYID,INSTALLDATE,FITTINGTYPE,LOCDESC,ROTATION,ENABLED,ACTIVEFLAG,OWNEDBY,MAINTBY,LASTUPDATE,LASTEDITOR,GlobalID,geometry,ResourceID
11426,WFIT-11426,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{DCE2E71C-6E8C-428B-ABE4-166B6C12B876},POINT (-88.13218381230587 41.79423971788066),719df483-06f8-4e55-8ffb-a230a5b609e6
11427,WFIT-11427,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{B49FB00A-4C2F-46CA-94AE-7D8A3454A576},POINT (-88.13705175776377 41.794683678655105),8aec0bb3-8bbb-4e21-a36f-185ca5147d87
11428,WFIT-11428,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{69BAA895-7440-440B-A8D4-87FBF2535BF0},POINT (-88.13325986027317 41.79501406678709),ebba8400-84ad-44fe-b2c2-c9ad7db08ea9
11429,WFIT-11429,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{5E46F4A3-3201-4C38-8F5F-58F7126115DC},POINT (-88.13854457013517 41.79535044528653),5a728491-1ff8-4f9e-b373-b697958a827f
11430,WFIT-11430,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{25356C59-F811-4752-A194-F4CBD5A90F8A},POINT (-88.1429951875723 41.785578909859964),f3287d45-2354-4378-8303-c9d6e1311b80
11431,WFIT-11431,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{ED1FC506-B530-4AC2-A6B2-C3BF3C1261DC},POINT (-88.14241130476263 41.79031814426725),72d5dd97-77bb-4261-a142-548c49deae05
11432,WFIT-11432,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{80E94204-9824-4B95-A245-7FB857B89400},POINT (-88.13491481246115 41.793182992160716),6dc61ca2-2686-4f78-86ae-761a189f60c5
11433,WFIT-11433,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{4335A061-EB49-4FEF-93EA-22CFCBBA530F},POINT (-88.14038341588247 41.795830536082164),04fa2a14-8d4e-42f7-94a2-7b431b88f96a
11434,WFIT-11434,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{E0062CB0-1132-45BA-ACD1-4A5B9BE6359D},POINT (-88.14162337217759 41.79591269634091),38a8d560-6fac-4a7d-aaf3-b140a688b065
11435,WFIT-11435,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{72DCD2D7-2E56-41BA-9E17-494D24FAE291},POINT (-88.13584382975286 41.79635477557301),afd2a801-0bc9-4c96-a201-74d65e4c5279
11436,WFIT-11436,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{6FEC1BDF-0901-4D61-AA19-EE911B225974},POINT (-88.13454862682913 41.796676368945135),67032003-81a6-419e-9eda-271a9367f903
11437,WFIT-11437,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{C70BCE4D-E4B1-4122-B275-00A7F27031D6},POINT (-88.13577583498214 41.79676147931583),c28f8714-911e-400e-88e7-5bb22457cdbd
11438,WFIT-11438,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{E10A9F8B-16CC-4301-ACB3-E69E7F428F49},POINT (-88.13976493255069 41.787228786878124),aead056a-05b2-4939-8f56-24f6c4178645
11439,WFIT-11439,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{45CE1178-06EB-4DED-8DA8-591CA6870430},POINT (-88.13464617620312 41.793188441443746),4ce5ae7d-6eb9-4c4a-9d4d-c9124fbeca89
11440,WFIT-11440,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{B4551AD8-BEF7-4DE6-A696-422276C0D0B8},POINT (-88.1385976352505 41.79559037420767),3ce4f8ef-ede1-401a-9345-e09f1e4ea6a2
11442,WFIT-11442,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{0C33433B-970F-4C09-BBA1-6D6D34DE8CE3},POINT (-88.14591367607902 41.79299988673785),cbd94a69-59ef-4e84-aff0-3cb5233179ee
11443,WFIT-11443,000000,Tee,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{21F32386-AEDB-4A7B-8CF7-60EA91125EF9},POINT (-88.13865801037456 41.79506920374522),6bad7f00-cb22-4f04-8ee7-21f5778fe14b
11445,WFIT-11445,000000,Cap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{0264FC79-6D7E-41AA-8D50-BA78FA339453},POINT (-88.12971389030453 41.79203120933157),bf115872-17b6-46be-b804-21207239cd8c
11484,WFIT-11484,000000,Reducing Tee,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{FB0E32C3-6E30-4C76-9701-771F84D171E3},POINT (-88.1280003409122 41.7943836980196),3504801a-fdf2-4652-8dab-6d2531443d44
11486,WFIT-11486,000000,Cap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{60C80805-87A2-408B-A6EA-3FAC53E0EBED},POINT (-88.12731366749792 41.79692649397822),e3e2711b-ecfc-4d09-b1d2-0fc5a3269ea0
11490,WFIT-11490,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{AEA30366-C2E1-4F83-9619-8013C2897E07},POINT (-88.12902816329765 41.79468079297471),847d04ef-32d5-4ea2-b7a3-08e20fc51a2f
11494,WFIT-11494,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{F984CA7F-8937-4D8F-921D-5021F57BF712},POINT (-88.12900294037107 41.794718644296026),428db10a-d781-4f70-8962-b0eba5072856
11495,WFIT-11495,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{3D00F92F-36F2-4EE0-B254-17E7812944A0},POINT (-88.12895224053476 41.79545521925217),245340bd-1644-489e-8fbe-fcf6a9488635
11496,WFIT-11496,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{ABBC34FF-1B6C-486E-81AE-82C34C255219},POINT (-88.1266434254018 41.78884102123836),1ac3e441-e436-4b6b-844b-5e954500c91d
11497,WFIT-11497,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{1E2816BD-A01E-4E2E-A09D-1DA74CFA1459},POINT (-88.1268727969371 41.78498022997051),2f49c36c-7d9c-4455-a7e0-43cdf6c22147
11498,WFIT-11498,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{D08E6801-6FDD-4EFF-B668-CE684AA72AF7},POINT (-88.12187415169103 41.7863749943995),c1726129-d98a-4252-95c7-e669ca5281c7
11499,WFIT-11499,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{E9EDEFFA-02F7-4576-8086-ABD87FC74129},POINT (-88.12833726208225 41.78882726891461),61ba5791-89ca-4257-ba1b-b2d3579b1982
11500,WFIT-11500,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{C5FBFC98-8A46-4ADE-ABC4-8A300CC5F094},POINT (-88.12396376491411 41.785735394069604),64fbeaba-f4e7-470d-8362-9150dcdcf984
11501,WFIT-11501,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{72521A7A-BE74-4CD0-9795-CE522E480F65},POINT (-88.12626986887126 41.79073420298478),8abbedf9-25e3-4c3a-a9bf-92d90753e268
11503,WFIT-11503,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{BDFCEB84-F87A-49B3-96A8-5C8F532C3C54},POINT (-88.12673644244065 41.7915557825462),e0aa2de8-ffd7-418f-ab4d-4897e057d26c
11504,WFIT-11504,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{C3C5DB69-8978-440D-BA86-654E54AF3442},POINT (-88.12683877191341 41.789097031986316),e6cea60c-6e06-41ba-9c5d-edda02c12766
11506,WFIT-11506,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{F5DEEB6F-6AF5-4188-8B5C-CF91D35B7EB8},POINT (-88.12816550273057 41.78889329464254),f7a7a9da-cfe9-4a74-9792-1550a5e3aa6e
11507,WFIT-11507,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{431FA43A-5191-4E6D-9924-E105746036D1},POINT (-88.12634006525897 41.78533339730634),90ca0c92-0978-4a42-af6a-27381381f04a
11508,WFIT-11508,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{EC5C8461-535E-4120-8013-79875E5A9EC5},POINT (-88.1214289438982 41.78647444288753),3973fc35-3ebb-47e4-b167-cd4bd7682a2f
11509,WFIT-11509,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{869687BF-C974-4727-ACD5-C8EA6F0AFFD9},POINT (-88.12124661932218 41.78651517015335),6324b7a1-ec8a-4bdb-879e-2c80cbe1041b
11510,WFIT-11510,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{A551C709-E3C2-4272-AD1D-59205B2BC868},POINT (-88.12321775945807 41.78656854881376),c7a2dd78-3879-4436-9467-809ca00a430e
11511,WFIT-11511,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{97A66CD5-8AA4-42D0-B677-21EFB0B0C663},POINT (-88.12530285281386 41.790505095854485),d065582d-a498-45df-b30f-09de8f9a2879
11512,WFIT-11512,000000,Reducing Tee,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{9492D045-6CBB-4F8B-8E05-A3D0EC43362A},POINT (-88.12555201614683 41.79588881977364),6c65c7cf-6d05-435a-b865-de62720b352a
11518,WFIT-11518,000000,Tee,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{0C97EA43-5348-4E2C-A729-31239EAD373C},POINT (-88.12229768788691 41.79540224736564),aa84230f-5550-4131-bb0b-4be3c0801fb2
11519,WFIT-11519,000000,Reducing Tee,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{AA5D3300-35A4-4E69-A442-77A5E9F631B2},POINT (-88.12488991082533 41.79529561080331),cdc7cc05-7ceb-470b-9525-f2e7bea9091e
11520,WFIT-11520,000000,Transition,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{9ECE39F3-F89E-495C-91CE-1706AFCEACA5},POINT (-88.17223781234212 41.76998888676632),30c59956-c024-46e9-9d62-c8fde4fc7e91
11521,WFIT-11521,000000,Tap,,0,True,True,Our Agency,Our Agency,20170111111125,Esri,{C496D708-7234-4F69-9AF4-BF950A4C7477},POINT (-88.17512548587628 41.77076377638578),7e854099-8585-47ec-be1b-c4a51a507354
11522,WFIT-11522,000000,Reducing Tee,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{79D6FDB0-6659-493B-9B9A-C85F16CC56B2},POINT (-88.17264996558433 41.771817549009725),50ae8acf-551d-4a3d-81c0-2750764a2978
11524,WFIT-11524,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{488A2F18-BAAA-43E3-ADAF-6024D5108514},POINT (-88.17465578513664 41.78016178569373),bc87333e-74b2-45f9-9c8b-227f9c271eb8
11525,WFIT-11525,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{0AE50C18-363F-4D77-A940-95A9EAA45F59},POINT (-88.17686343422773 41.78131029245733),9c5ff8a8-c875-4dee-86af-a02e80dd8f8e
11526,WFIT-11526,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{7B70A709-6706-45E5-9D10-89A6A9B26532},POINT (-88.17582461556773 41.775847620227395),2c231f54-ac56-4275-83bb-5794f1f156a7
11527,WFIT-11527,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{B1577EE0-2D49-4018-87BD-798C484C7D79},POINT (-88.16770396484847 41.773186698905405),18569dd5-bf12-455d-ae62-a2b596f1181c
11528,WFIT-11528,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{FDAEE5B6-828A-4CBD-985F-6A7C56A0FBB7},POINT (-88.16892450814159 41.774935686020754),6e659e7d-7037-4663-8053-c036633e3da9
11529,WFIT-11529,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{CEFB7826-9B7A-420C-BB47-025B38C0C5B3},POINT (-88.17465194213007 41.78031685894291),47f497e2-90d6-4c78-b276-d2de9c6fd468
11530,WFIT-11530,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{21693D87-5963-4D7F-9D91-99ABD05DEE58},POINT (-88.17525502073333 41.77217497453715),38985fb9-5bbd-4434-9600-11d98f388fec
11531,WFIT-11531,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{AE731AF8-27A3-4705-8FE3-96B7504FA9FE},POINT (-88.17661568057551 41.77296437474172),aedd1062-8ef2-446a-965f-043c731d465b
11532,WFIT-11532,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{A92D64F8-854C-47FA-948D-92A21A363618},POINT (-88.17722709635444 41.76963139734578),353fdd72-a4e6-4965-bb75-76d299f01322
11533,WFIT-11533,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{D9B3D3CC-7136-452B-84C3-F1C5A8A54AB8},POINT (-88.1773927044918 41.77063901970415),2c2de9ac-8196-42bd-ad7f-af361573d5f3
11534,WFIT-11534,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{73073BBD-0FFA-4B7A-9D86-22E06FFBF422},POINT (-88.17712186805832 41.77065215635603),bb1186a7-425e-4ef5-a854-fae19ff159d1
11535,WFIT-11535,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{76400E60-5321-4137-B6A0-62C446724206},POINT (-88.17287088987233 41.771805772180485),6fca784a-6da5-4562-be31-c7f305c7e0e5
11536,WFIT-11536,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{84E3F6E1-201B-447B-A09A-B4E58F0367D4},POINT (-88.17909053608882 41.77264385563883),9816a6b4-8f70-4687-90c4-eaeb5f40ce20
11537,WFIT-11537,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{000435DA-CAA7-44C9-A8FC-FB0E2F64057E},POINT (-88.17145155336969 41.77300314844479),09f83a15-acf9-49a4-8aa7-3834df7e34ba
11538,WFIT-11538,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{2FBF73C3-1E79-4E10-AEF9-9CB9F3545ACB},POINT (-88.18048663659346 41.772765662575395),78fba519-1e6a-4d55-a867-2541aa4cc625
11539,WFIT-11539,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{782223AB-9E60-416C-8C30-BE94E0BAFCA8},POINT (-88.18334287914324 41.77379115223225),cfa7d7da-3ab2-444e-88dd-77cc404e0a5a
11540,WFIT-11540,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{79A21FE6-D83D-4BDB-9AD6-F6DACDC00AA1},POINT (-88.17736533494477 41.774929504247396),05558482-f1aa-482b-ad30-21fd13ff25b0
11541,WFIT-11541,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{133AE54A-B38B-48F4-8709-096E068F9A9D},POINT (-88.17327594176344 41.775640071793354),b9db2800-5a1a-4b7f-86b7-c39f5f65ef89
11542,WFIT-11542,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{E2288DB1-318C-4442-9AA1-D51C4CA5C9F7},POINT (-88.17280934157085 41.77662857852384),78a84a90-247b-4b47-aef0-7143e53b7b70
11543,WFIT-11543,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{0D571915-3387-4C32-AEB9-2FE1731C7EE6},POINT (-88.17008997958835 41.77285645954587),a9dbde66-7ea6-42c6-b704-f2612feb98b1
11544,WFIT-11544,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{9DF36EE3-563A-497F-819D-2BD9B10BD39F},POINT (-88.17429574792112 41.77427638667031),61a30fc0-8802-4efc-a244-cb78c7ae80a4
11545,WFIT-11545,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{014CE224-893B-4FB1-8896-C9AB1E654DE0},POINT (-88.18151081980238 41.774669731507004),c8095531-14cb-4a78-aa32-2e81edddc3b5
11546,WFIT-11546,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{A276AA7E-02BB-49B7-B15C-82780D56A532},POINT (-88.17829984431707 41.777385130335134),d4398c0e-5eb4-4390-ae7e-77bcd85e0b66
11547,WFIT-11547,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{BD96C33D-2C8E-4C40-B94B-E6FCE7FA34F6},POINT (-88.17237195052465 41.77790646584847),78b0deb9-84df-4b59-ae87-380bc3a9bd45
11548,WFIT-11548,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{C51FE043-16E3-46E2-BFEE-944B57C49A5F},POINT (-88.17893499789173 41.77613251453715),f68313a5-aef8-42d8-bdf9-ea657475b84e
11549,WFIT-11549,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{A5D538AC-86CF-4F3C-8DEE-0D2147A837E0},POINT (-88.1718578711401 41.776604577632554),451fe2b0-e6bf-49be-8d45-93c586e07642
11550,WFIT-11550,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{067D759F-7D6A-4452-A470-CA8AFF0E7E48},POINT (-88.18036729625808 41.778180560994855),571682a6-287a-41a9-9957-cadb351b6c30
11551,WFIT-11551,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{E45E4486-400D-4832-A4AF-F2DFCCE6D7BC},POINT (-88.17632996903305 41.770251068290044),1127a5b3-c699-4e5f-8118-20bf4c12af7a
11552,WFIT-11552,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{26F5A5FA-CBB7-428A-927A-0B449B5F0935},POINT (-88.17679264146534 41.77066812280652),d2dfe277-e5e3-4235-bc8c-a10dc6489e3e
11553,WFIT-11553,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{59B48FBD-6558-4E3F-9591-EB3C190B519F},POINT (-88.17460828576077 41.7819640659678),99f2f89c-171a-4856-97ae-5e7afd930fc6
11554,WFIT-11554,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{7EAA8AEB-3B37-46DC-986B-8810A25BCFB6},POINT (-88.17527300076489 41.772363966865136),17ea61bb-55d4-4822-ade0-f86d6b2b76eb
11555,WFIT-11555,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{59C194C9-2E92-4570-B645-A06A6DF0A97C},POINT (-88.16947786465039 41.77211918646198),374e9fd3-0a0b-46cd-a9cd-50afec585509
11556,WFIT-11556,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{E0437A48-4AE4-4FA1-A833-11F5374E1B54},POINT (-88.18213569909507 41.77495042562814),6b7eb2be-955c-4811-9d62-16bd0055b140
11557,WFIT-11557,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{19E13261-6EF1-4467-A918-390947090F99},POINT (-88.1705699493657 41.77665011849722),7860548d-2a8f-446f-b5dd-3ebffccb122c
11558,WFIT-11558,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{8CDEB8BF-408E-4EB8-9FFB-6EA83F4DEC71},POINT (-88.17933750631114 41.77638323705554),d5294005-4fd7-40cc-a7e1-46ae2a9804fd
11559,WFIT-11559,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{9F51FF63-1E94-4E98-912E-FC29EA8CBFDA},POINT (-88.17895135512451 41.772424257995105),2791e080-8843-4734-a36d-b18d8261e02f
11560,WFIT-11560,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{E30B5502-D826-4760-A9A4-12FDE06B94CD},POINT (-88.170030208089 41.772562291295365),77009318-fa13-458b-92d8-f33beece89a1
11561,WFIT-11561,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{AF0F80BD-6952-4356-BEA5-D66D2A02C6EE},POINT (-88.17011224021338 41.77296601148924),8ec9e762-4eb1-41f4-9548-d8ca0dadb1fe
11562,WFIT-11562,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{7406EBDE-6C00-426F-86DD-D168A2080F12},POINT (-88.17264554372862 41.77478055072545),90e758ed-603a-4e03-bf28-bc22de3580cb
11563,WFIT-11563,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{60A517A0-651F-4003-B56A-807461CDE7CC},POINT (-88.17526610191535 41.777966168924195),5b5edc05-3358-4dac-9c46-03eefb48476d
11564,WFIT-11564,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{25DCE6FA-AF0A-4D3F-9565-0C26CD552C69},POINT (-88.17379067610142 41.77042986437869),20324091-1ef0-459c-a30a-959ec02afdca
11565,WFIT-11565,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{F8D54F67-9BD3-49E8-B901-D39AFE1DB67F},POINT (-88.16739647673738 41.771524720051225),262a71f8-4dc9-41a3-8021-18f3c15509c0
11566,WFIT-11566,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{B8F198E3-E443-4714-BF26-4FA272E53A38},POINT (-88.18083718272202 41.77625566243661),da0da996-0f58-4bc2-9cc5-2a5cf1bc70d4
11567,WFIT-11567,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{C8083CD4-31C1-4052-B615-5C37962A6879},POINT (-88.18207697985045 41.776460712457606),7348002c-2a3d-45be-b14a-14a5c55b1e60
11568,WFIT-11568,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{A4327D79-95DD-44A3-99E5-D0C7F592BBA1},POINT (-88.17472532556232 41.7741740517812),e6afce36-b261-4e43-bb97-30ec3d240967
11569,WFIT-11569,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{B224E294-67A3-4622-A6F3-DC3213EF7A07},POINT (-88.1732956273736 41.779449961735956),df5d0ad0-f8b8-4e5e-bbf1-7797a016dc05
11570,WFIT-11570,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{9B1F530F-A00A-4B10-B72C-71EACD2AED2A},POINT (-88.17523652029234 41.7719804838584),67568bdc-261d-475c-96eb-3ab058dc9ed6
11571,WFIT-11571,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{40F4B735-2E49-4EB0-B3F6-ED8C0D250DFA},POINT (-88.16758186679714 41.772650887089476),748ff25f-a874-4ccd-98f4-b379b8229ae3
11572,WFIT-11572,000000,Cap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{FAE1A4F2-76B2-40D5-8476-7B30061FF7B2},POINT (-88.18217712200374 41.776535382674034),879500dd-2b0d-40c6-86b7-1ea6ba293ab8
11573,WFIT-11573,000000,Tee,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{ABFE161D-EE56-421E-8C23-C86232802DA5},POINT (-88.18096458751147 41.77469997731278),ed10d1f6-2dd9-4793-a963-90b3d5fb30c9
11574,WFIT-11574,000000,Tee,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{EA64F53D-B412-4DA0-BD2A-66D2A1E48E60},POINT (-88.17322280519434 41.77564407280187),b69cbb0f-b91b-4538-8ec1-819c28a4be36
11575,WFIT-11575,000000,Tee,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{9EF9B5D1-B0C4-4ED2-95B6-4EC16AF02154},POINT (-88.17123947069562 41.7760026581606),f3cd23ac-37b0-498e-a6ac-6a11160f3393
11576,WFIT-11576,000000,Reducing Tee,,0,True,True,Our Agency,Our Agency,20170111105759,Esri,{54EA6F27-8CC0-421A-80FA-B3E6FB321376},POINT (-88.16871569559676 41.77220539988714),ca05c7e1-1804-45ac-b40b-ce1073e5591c
11577,WFIT-11577,000000,Tee,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{EAD86A57-25E6-4FC1-BFCF-B4119079328B},POINT (-88.171267021198 41.77108647512721),8cab8607-ef51-476a-aaba-22ca0b354475
11578,WFIT-11578,000000,Reducing Tee,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{EE69958B-FD1F-4656-AFBF-844420D387CA},POINT (-88.16731926259341 41.77077616693709),55375fc1-6c5b-427f-a4ad-adbc8aa2b9a0
11589,WFIT-11589,000000,Reducing Tee,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{67FE47B3-40FD-4CA1-AABE-D369EEA2A360},POINT (-88.15794261850048 41.78659516290957),ae9c01d1-0d21-433b-8c29-26feca064e0f
11590,WFIT-11590,000000,Tee,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{5BB824F2-7736-48E6-9EAD-F4B3383605D3},POINT (-88.14981938425126 41.78587480139951),1f060b12-7a74-4624-a615-53d1c0ce6998
11591,WFIT-11591,000000,Reducing Tee,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{0378AEA5-5AF8-458F-8A6E-33ADB45FD81D},POINT (-88.14713257664984 41.78669769576128),7d9efad5-a497-49a5-bc80-c7ba0f3e17ff
11592,WFIT-11592,000000,Tee,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{790973C8-E96B-4F7E-B33C-64AF4F3C88A5},POINT (-88.15055371534184 41.792146668883966),8483ef0f-265d-4c61-b327-918b8c8a50af
11593,WFIT-11593,000000,Reducing Tee,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{7E15F323-4057-4A1F-B561-750CB717FBF1},POINT (-88.15254323129912 41.7851144784295),109e39a7-1f47-4235-8181-c5f82d649bee
11594,WFIT-11594,000000,Reducing Tee,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{009C08B7-53BE-46F8-A034-6EA4B4A3953C},POINT (-88.16356671695515 41.7905832123979),35abdd6e-32c9-478d-9485-81631a82ff36
11595,WFIT-11595,000000,Tee,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{BC357DB1-EBAE-4E95-AC47-5A6F72CE1C61},POINT (-88.14944876317742 41.792904801374476),8dd62ee3-386f-489c-abbc-6c2303de8de7
11596,WFIT-11596,000000,Tee,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{CCE61C82-6D09-42CA-9E01-905A0A56C1DD},POINT (-88.16529259373407 41.78663397528472),0d9d08db-cf52-4bbd-abef-8c2eb2f3093f
11597,WFIT-11597,000000,Tee,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{1A5F202E-63FB-4049-8921-0642B6F47A87},POINT (-88.16136011332502 41.78740698000493),4c762a50-0d28-48aa-b7d9-f577a4a1a0ff
11598,WFIT-11598,000000,Reducing Tee,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{B5E9DA73-92F5-4FC6-8FD4-2A5F14A58764},POINT (-88.16245495990586 41.79125930042752),ff5208d3-cfef-4ff7-9b7c-8010bc29e4f3
11599,WFIT-11599,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{1B7DBAAF-9B1A-4011-B67B-6CAF8D456A62},POINT (-88.16501351706694 41.78782668601654),796025b2-9282-4b5e-a2ee-853125ad65ae
